game_pk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,is_final,park_pf_runs,park_pf_hr,park_elev_ft,park_roof,runs_mult,hr_mult,wind_to_cf_mph,temp_f,home_off_rpg,home_off_k_pct,home_off_bb_pct,home_off_iso,home_off_ops,away_off_rpg,away_off_k_pct,away_off_bb_pct,away_off_iso,away_off_ops,home_sp_id,home_sp_name,home_sp_fip,home_sp_k9,home_sp_bb9,home_sp_era,home_sp_hr9,away_sp_id,away_sp_name,away_sp_fip,away_sp_k9,away_sp_bb9,away_sp_era,away_sp_hr9,home_bp_era,home_bp_fip,away_bp_era,away_bp_fip,home_off_rpg_recent,home_off_ops_recent,away_off_rpg_recent,away_off_ops_recent,home_pit_era_recent,away_pit_era_recent,home_sp_xfip,away_sp_xfip,home_sp_fip_minus,away_sp_fip_minus,home_off_woba,away_off_woba,home_off_babip,away_off_babip,home_off_x_park,away_off_x_park,home_sp_x_off,away_sp_x_off,home_off_minus_oppsp,away_off_minus_oppsp,home_off_xwoba_sc,away_off_xwoba_sc,home_off_barrel_rate,away_off_barrel_rate,home_sp_xera_sc,away_sp_xera_sc,ump_k_mult,home_lineup_ops,away_lineup_ops,home_lineup_woba,away_lineup_woba,home_lineup_k_pct,away_lineup_k_pct,home_lineup_bb_pct,away_lineup_bb_pct,home_lineup_xwoba_vs_hand,away_lineup_xwoba_vs_hand,home_lineup_ids,away_lineup_ids
823802,2026-04-14,American Family Field,Milwaukee Brewers,Toronto Blue Jays,158,141,7,9,True,1.01,1.07,635,retractable,0.9706140780357867,0.9328942856590835,-3.8183766184073566,71.7,4.8125,0.2225957401032702,0.101532917383821,0.15045362903225806,0.715125,4.2375,0.20856925087108014,0.0877504355400697,0.1435546875,0.710625,694819,Jacob Misiorowski,3.422169893598465,14.19773519163763,4.207395778824351,3.816326530612245,1.1439037153322869,592332,Kevin Gausman,2.4697705802968963,12.588607594936711,1.9865047233468287,2.848178137651822,0.8178137651821862,4.186762101534828,3.8772530499803226,4.722539949537428,3.758322501720315,4.418918918918919,0.7044324324324324,4.148648648648648,0.7076756756756757,4.384158415841584,5.118016464959188,3.422169893598465,2.4697705802968963,100.0,100.0,0.31451914802065406,0.30838850174216026,0.29162499999999997,0.28825,0.7222762500000001,0.7177312499999999,2.431879480638409,1.7661946862348181,1.9643218623481782,0.4211734693877549,0.3146970198675497,0.3106680828465215,7.297019867549668,7.184599044078599,3.5342622950819673,3.7471641791044776,1.7824,0.739135355697674,0.7236868173045796,0.3209762332594839,0.31442738061683323,0.22098750973353584,0.20739495496422072,0.10015083278048142,0.08461460924813487,0.32165553608721503,0.3176148655354134,686217|661388|668930|596142|641343|682641|669003|687401|666152,676391|662139|665489|660821|650391|664770|672960|665926|678218
823072,2026-04-14,Busch Stadium,St. Louis Cardinals,Cleveland Guardians,138,114,6,5,True,0.96,0.93,462,open,1.0546360315371812,1.149306841185028,4.303371401833659,77.8,4.426829268292683,0.21675941273975846,0.09476872681348172,0.14329846808904523,0.704,4.273809523809524,0.2172049441786284,0.09191064783170047,0.15036796536796537,0.711095238095238,700241,Michael McGreevy,3.5132142857142856,6.042857142857143,2.0264285714285712,3.204642857142857,0.834642857142857,676282,Joey Cantillo,2.847933884297521,11.55818181818182,3.7975206611570247,3.3842975206611574,0.5454545454545455,5.047416263215097,4.5289694694200175,4.024328859060403,3.963205684958547,4.197368421052632,0.694342105263158,4.381578947368421,0.716921052631579,4.60510078157137,3.714128477086252,3.5132142857142856,2.847933884297521,100.0,100.0,0.30417041597600447,0.3067466013518645,0.2813414634146342,0.28326190476190477,0.6758399999999999,0.6826514285714285,2.4982299489795916,2.0049454545454544,1.0425317476315255,1.0691666666666668,0.3267017259978425,0.31450347407803314,8.785652642934195,7.353073222875468,4.977070707070707,4.214745762711865,1.706,0.7220296469860479,0.7152102863979269,0.3143451874371903,0.30966606820114656,0.21097471505720838,0.2069425364275854,0.0975177884205703,0.08973691054103101,0.31140950301275716,0.3073901023373255,802139|671056|676475|691023|602104|691026|650968|695336|687363,680757|800050|608070|700932|671655|682657|682177|666310|677587
824210,2026-04-14,Daikin Park,Houston Astros,Colorado Rockies,117,115,7,6,True,1.01,1.05,50,retractable,1.0710408870441923,1.2195687580587684,9.369480515003962,76.0,4.94047619047619,0.21165242315537736,0.09722954913132165,0.15778388278388278,0.7365952380952381,4.329268292682927,0.24362527716186255,0.07942227149544223,0.1450404995701163,0.7102439024390244,681293,Spencer Arrighetti,4.1,8.7,3.2,4.5,1.2,547179,Michael Lorenzen,4.828571428571429,6.807142857142857,2.822857142857143,6.814285714285714,1.637142857142857,6.363630587816717,5.103329182444281,4.284118073934944,4.523041350066878,4.881578947368421,0.7439473684210527,4.486842105263158,0.7176052631578949,6.397832953149676,4.406409266409266,4.1,4.828571428571429,100.0,100.0,0.325095132587747,0.30301018313213435,0.3043095238095238,0.30046341463414633,0.7439611904761905,0.7173463414634146,2.9119999999999995,3.5567027210884357,-1.8738095238095243,-0.17073170731707332,0.33349050795279633,0.3138785907859078,8.709081580297589,7.515121951219512,4.815657370517928,4.905095541401273,1.8106,0.7711306795552858,0.6963139426162857,0.33140305672404385,0.3030550545373679,0.2132033104937607,0.2424604558062781,0.09859017778705599,0.08288995821370318,0.338858179256807,0.28912274502476476,514888|670541|670623|621043|572233|701358|694388|694728|543877,671289|686668|696100|650489|681198|678662|687597|691720|664983
823315,2026-04-14,Petco Park,San Diego Padres,Seattle Mariners,135,136,4,1,True,0.96,0.92,13,open,0.9610177549124805,0.9172034436343484,-1.7321231184477608,65.1,4.548780487804878,0.21524390243902441,0.09085365853658538,0.15354767184035478,0.7145365853658536,4.321428571428571,0.23527642005480265,0.09843645856476338,0.1434491518126238,0.6965238095238095,650633,Michael King,3.7657627118644066,8.208433734939758,3.845423728813559,3.7738983050847454,0.8196610169491525,693433,Bryan Woo,2.8193973634651597,8.536144578313252,2.5084745762711864,2.771186440677966,0.5084745762711864,3.4978648446674496,3.037418597202947,3.067753187232144,2.923583489934701,4.723684210526316,0.7241052631578948,4.197368421052632,0.6875,3.3947873361048932,3.1107870713903605,3.7657627118644066,2.8193973634651597,100.0,100.0,0.30774146341463415,0.3013117455380286,0.2821219512195122,0.28164285714285714,0.6859551219512194,0.6686628571428571,2.6229433898305086,2.0145625648798857,1.7775940471269123,0.5475302663438257,0.3187072899276572,0.32467923526287845,8.470450751252088,8.803770578863515,4.097087378640777,4.126455696202532,1.5575,0.7140092617483159,0.710078222167641,0.3113945810692323,0.30731276572679883,0.21522308851784688,0.22890053804799804,0.09234068706744833,0.09222247679838454,0.29927896566681733,0.30924601611002595,657656|665487|701538|592518|593428|657757|664034|669134|630105,680977|663728|677594|647304|668227|670042|641487|686527|702284
825022,2026-04-14,Sutter Health Park,Athletics,Texas Rangers,133,140,2,1,True,1.04,1.05,20,open,1.001647134962014,1.032519363277174,5.074340152243906,64.8,4.304878048780488,0.24309045226130654,0.0845130122155493,0.1418639186391864,0.704390243902439,4.378048780487805,0.23868472745130137,0.08587739400883942,0.1522806461830852,0.7172682926829268,605488,Jeffrey Springs,3.14653312788906,7.605147864184009,3.0533127889060094,2.7554699537750382,0.5084745762711864,669022,MacKenzie Gore,3.2352718078381795,12.799450549450551,2.951959544879899,3.5271807838179523,1.145385587863464,4.44131455399061,4.5434011476265,3.3972966992439613,3.737853586575696,4.355263157894737,0.7114473684210527,4.302631578947368,0.7165789473684211,4.3931844888366625,3.553156146179402,3.14653312788906,3.2352718078381795,100.0,100.0,0.3033417085427136,0.3095392044524472,0.2969512195121951,0.295390243902439,0.7325658536585365,0.7459590243902439,2.2569084445112555,2.27889389781382,0.7776972649625353,1.6225788267127665,0.3247128767123288,0.3127878787878788,9.031397260273973,7.927217630853995,3.6818831168831165,4.24514950166113,1.5988,0.7131905513497656,0.725340251659078,0.31147634688493797,0.31440131711614,0.24158817652174708,0.23685601121016417,0.08324572138853789,0.08231686117891324,0.307021320081491,0.30315496118505253,669127|701762|805779|691016|691777|642851|680869|643446|672016,607043|694671|608369|669394|664059|673962|457705|643376|677649
823965,2026-04-14,UNIQLO Field at Dodger Stadium,Los Angeles Dodgers,New York Mets,119,121,2,1,True,1.0,1.01,510,open,0.9930229295518275,1.0109869989366926,4.476802891797226,63.7,5.060975609756097,0.2255167756332459,0.09379771365931959,0.17123703004985852,0.7559024390243902,4.154761904761905,0.21562935651918702,0.08489709443099273,0.13441354243241035,0.6957142857142857,808967,Yoshinobu Yamamoto,3.654605887939221,7.310975609756097,1.9401709401709404,3.3547008547008548,1.0854700854700856,690997,Nolan McLean,3.2354385964912282,10.401265822784808,3.222456140350877,3.4894736842105263,0.8294736842105263,3.4855997083485235,3.726443067201361,3.7030490445802,3.2960844294891407,5.0394736842105265,0.756263157894737,4.012820512820513,0.6945128205128204,3.656468758102152,3.8569945796332603,3.654605887939221,3.2354385964912282,100.0,100.0,0.3327802137571938,0.2990059798958104,0.310609756097561,0.28488095238095235,0.7559024390243902,0.6957142857142857,2.542561524894858,2.4456759264013694,1.5715019255455709,0.8000610500610503,0.3448996282527881,0.3088150163220893,9.902124269782263,7.92981501632209,4.215937500000001,3.250693069306931,1.7583,0.7582827524835043,0.688920192713229,0.32792254417192346,0.300837869129344,0.2286975265703213,0.22081626127405604,0.09294476854598788,0.0869568156893181,0.32837796228858424,0.2756287168847195,660271|663656|669257|518692|606192|571970|681624|808975|690976,596019|673357|593871|666182|682626|683146|668901|543760|701807
824855,2026-04-15,Oriole Park at Camden Yards,Baltimore Orioles,Arizona Diamondbacks,110,109,5,8,True,0.99,0.96,20,open,1.1312349826265036,1.2914888382297345,4.461257579876939,88.6,4.426829268292683,0.23346389920852853,0.0938257147472137,0.150074190855977,0.719609756097561,4.369047619047619,0.22646459899749372,0.07988721804511278,0.1511038961038961,0.7127142857142856,680694,Kyle Bradish,3.7917161063502522,10.702663671373555,4.698527796088772,4.922214897824654,0.9024390243902438,593958,Eduardo Rodriguez,3.708815426997245,6.058139534883721,2.7892561983471076,2.152892561983471,0.7892561983471074,3.872369100189253,3.764391810517864,3.9043423536815602,4.14756988147682,4.486842105263158,0.7254736842105263,4.5,0.7174871794871794,3.9876160162623373,3.603511742619451,3.7917161063502522,3.708815426997245,100.0,100.0,0.3142699079308674,0.3018718671679198,0.30358536585365853,0.2889285714285714,0.7124136585365853,0.7055871428571427,2.7024102363687725,2.668899764832359,2.273936706309212,-0.5531672787770354,0.3214651539708266,0.31187903225806457,7.591301998919502,7.421716589861751,4.660260586319218,4.470188087774295,1.6934,0.7389214247522415,0.7121882165252988,0.31967978495598787,0.3092896029391256,0.23577150654931514,0.22218892999233567,0.0907776048379655,0.08272523221649108,0.3186924731768248,0.3101495525117777,621493|683002|624413|671286|642215|669236|691723|669087|677942,606466|682998|672695|680728|699912|545121|571448|677950|678489
823071,2026-04-15,Busch Stadium,St. Louis Cardinals,Cleveland Guardians,138,114,5,3,True,0.96,0.93,462,open,1.0301845548242994,1.102611054501233,4.555233116211223,73.3,4.426829268292683,0.21675941273975846,0.09476872681348172,0.14329846808904523,0.704,4.273809523809524,0.2172049441786284,0.09191064783170047,0.15036796536796537,0.711095238095238,669160,Dustin May,4.086061946902655,7.670192307692307,2.544911504424779,7.259734513274337,1.283628318584071,677944,Slade Cecconi,4.480093761269384,8.161368879774418,3.0111792282726286,5.217273710782546,1.5016227912008655,5.047416263215097,4.5289694694200175,4.024328859060403,3.963205684958547,4.197368421052632,0.694342105263158,4.381578947368421,0.716921052631579,4.60510078157137,3.714128477086252,4.086061946902655,4.480093761269384,100.0,100.0,0.30417041597600447,0.3067466013518645,0.2813414634146342,0.28326190476190477,0.6758399999999999,0.6826514285714285,2.9055791930046353,3.153986007933646,-0.7904444424898633,-2.985924989464813,0.3267017259978425,0.31450347407803314,8.785652642934195,7.353073222875468,4.184754098360656,4.94687898089172,1.8486,0.7146392483710422,0.7088253726211358,0.3108189829548091,0.3080417552441452,0.21610428853358435,0.20927465800768713,0.09603136625104666,0.09100112177953605,0.3188556479287072,0.30793282770560326,802139|671056|676475|691023|669357|691026|701675|686780|687363,680757|800050|608070|700932|671655|682877|682177|666310|677587
823722,2026-04-15,Target Field,Minnesota Twins,Boston Red Sox,142,111,5,9,True,1.0,1.0,815,open,0.9434122500000001,0.8953245000000001,9.797174393178826e-17,60.3,4.869047619047619,0.23214745712813717,0.09814068594980496,0.15393008383026532,0.7159523809523809,4.402439024390244,0.22799444578604205,0.08789141109232876,0.13758980460348694,0.7016585365853658,680573,Simeon Woods Richardson,4.7975023126734495,5.365292553191489,2.6901017576318225,4.554116558741907,1.4958371877890841,813349,Connelly Early,3.309184794550648,9.64553915275995,4.336629312239069,3.47462096242584,0.5405405405405405,4.303520646115345,3.6384294543662077,4.400537458215901,4.449224035597503,4.961538461538462,0.7192820512820512,4.486842105263158,0.7008421052631579,4.366955678819537,4.864583333333334,4.7975023126734495,3.309184794550648,100.0,100.0,0.3105426142636344,0.3026293970860501,0.2889285714285714,0.29578048780487803,0.7159523809523809,0.7016585365853658,3.3662084519753606,2.369218732669952,1.3944266566217784,-0.15167753435166276,0.31778325384207734,0.3153363733905579,9.32331743508214,8.066577253218885,4.717684887459807,4.7718936877076406,1.5905,0.7213211792739288,0.6927379973238275,0.31157590904750126,0.3008582801346388,0.22709901547958972,0.23185099509330398,0.09129938125813138,0.08534333353690227,0.2978186386785858,0.28068370964936923,621439|668885|807712|680777|605137|605170|670242|686797|668952,701350|678882|807799|596115|680776|655316|691785|657136|643396
824291,2026-04-15,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,2,1,True,0.95,0.92,600,open,0.9469278364603608,0.9040833973310287,-2.002064383660399,65.8,4.451219512195122,0.22764900662251658,0.09059521886609595,0.14236479321314952,0.7086829268292683,4.060975609756097,0.2292147684815919,0.09212984341547376,0.1392798611780584,0.6981463414634146,656427,Jack Flaherty,4.26256157635468,8.944444444444445,5.402709359605911,4.865763546798029,0.8830049261083743,607625,Seth Lugo,3.1919613128270177,7.412061994609164,3.1168542888853654,2.7769145394006656,0.5042016806722688,3.7242782315894494,3.6078022697512004,3.9496426926562576,4.003905866971728,4.460526315789474,0.7182894736842106,4.223684210526316,0.7073421052631579,4.226916376306621,3.8165609109478904,4.26256157635468,3.1919613128270177,100.0,100.0,0.3073372637699887,0.30142206456487974,0.29773170731707316,0.2868048780487805,0.6732487804878048,0.6632390243902438,2.9758917697945453,2.2620884855000445,1.6743049727944563,-0.8047879370419322,0.33595432819968135,0.31713405405405404,9.920870950610729,8.973567567567569,4.752371134020619,4.1409259259259255,1.7615,0.723704395859279,0.7032592615714421,0.3166204847105047,0.3062426945358864,0.22550389854791691,0.22225777579043898,0.09568992036782581,0.08908451973187138,0.3288663329525012,0.2997531642597489,805808|650402|690993|682985|679529|681481|656716|595879|668670,672580|677951|686469|521692|695600|686681|695506|657041|664728
823399,2026-04-15,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,2,0,True,0.96,0.85,727,open,1.0867657191383517,1.2320659727559475,8.09904439288013,77.8,4.7439024390243905,0.2280065961036969,0.09478064120263845,0.14700907957984688,0.7164878048780488,5.036585365853659,0.2148740030054329,0.08573671637190305,0.15304445597647465,0.7313170731707317,682254,Mason Montgomery,3.7097560975609754,16.321948488241883,4.7240051347881895,5.516688061617458,1.2862644415917843,663623,Jake Irvin,4.78170426065163,9.984629294755877,4.290726817042606,5.943609022556391,1.6090225563909772,3.429410648706517,3.696404808044123,6.0904153735975175,5.893307869817777,4.776315789473684,0.716921052631579,4.960526315789474,0.7254736842105263,3.1283668124071937,6.347153573297669,3.7097560975609754,4.78170426065163,100.0,100.0,0.31279107225034514,0.31864659191615613,0.2981219512195122,0.30397560975609755,0.6878282926829268,0.7020643902439024,2.7130079714455677,3.426032789290299,-1.1997065835320004,-0.48010269576379905,0.3246597186034393,0.3202045334739062,8.149557060969256,8.754190827622562,3.9852884615384614,4.509013157894737,1.7986,0.7490886759536088,0.7497111434954672,0.3239900307124751,0.32332356263137896,0.22424203075048843,0.21914182378932773,0.09492467245903707,0.08689055817358801,0.32512461798359005,0.32333569738049234,665833|664040|668804|656811|542303|693304|687462|694377|680779,695578|678554|695734|691781|682928|686894|678391|660688|671277
824532,2026-04-15,Great American Ball Park,Cincinnati Reds,San Francisco Giants,113,137,8,3,True,1.04,1.18,482,open,1.121046714888162,1.2933762278741414,7.326371556375334,83.7,4.060975609756097,0.2304164825009041,0.09618977779563628,0.1383219695236352,0.6907317073170731,3.98780487804878,0.22125816923668362,0.07438276878390501,0.13564196962724345,0.7032195121951219,695076,Rhett Lowder,3.8396672954896243,6.5324344023323615,3.2615331847024525,3.8077516720974103,0.8237009089350025,641816,Tyler Mahle,4.189314194577353,9.108745684695052,3.8149920255183414,4.385167464114833,1.215311004784689,4.068762378751714,4.34915951449901,4.293545991670164,3.746078842863139,4.144736842105264,0.6936578947368421,4.276315789473685,0.7179473684210527,4.288248475040459,4.356538054459732,3.8396672954896243,4.189314194577353,100.0,100.0,0.29952203961907825,0.3000907692964846,0.27782926829268295,0.2969512195121951,0.7183609756097561,0.7313482926829268,2.7001289625257767,2.893692146108064,-0.32419185435873565,0.18005320595136975,0.32496112311015124,0.2992237288135593,10.63072354211663,7.391694915254238,4.427227722772278,4.446233766233766,2.0987,0.7071476332445642,0.72265156597787,0.30881619753662354,0.3135330698733025,0.22866014232647647,0.2168182065161433,0.09527269706511722,0.0803603336524004,0.2966960992449397,0.30212980409820167,670770|680574|682829|701398|553993|668715|677956|663886|663647,642715|650333|669477|646240|656305|808982|691740|686823|687551
823477,2026-04-15,Citizens Bank Park,Philadelphia Phillies,Chicago Cubs,143,112,2,11,True,1.04,1.13,20,open,1.1508017802914368,1.355139329299619,7.494262791219212,88.4,4.353658536585366,0.22455364259524951,0.08817551410808226,0.15,0.7133658536585366,4.524390243902439,0.22523414634146344,0.09990731707317074,0.1430599082527138,0.704780487804878,666200,Jesús Luzardo,3.03928798474253,12.66279069767442,2.5410044500953592,5.515575333757152,1.1052129688493326,684007,Shota Imanaga,3.043181818181818,10.74,2.6818181818181817,3.579545454545455,0.8522727272727273,4.354613471634749,2.8205985503857844,4.0328823333703,4.080536763890429,4.381578947368421,0.7220526315789474,4.434210526315789,0.7035789473684211,4.251402394920839,3.756821015878294,3.03928798474253,3.043181818181818,100.0,100.0,0.3068571656304798,0.30919004878048784,0.28914634146341467,0.2879756097560976,0.741900487804878,0.7329717073170732,2.142030868466345,2.17090199556541,0.7741130820399107,-0.9911850898547128,0.31376088124664164,0.3329249609171443,7.575389575497045,8.57305888483585,3.6444720496894414,3.4950485436893204,1.9633,0.730584518874986,0.7018743326056434,0.3146108192232518,0.30624065536552736,0.22533489581338015,0.22452818335303146,0.08925579800806521,0.0934099374169884,0.29522262757496104,0.32384051470012254,607208|656941|547180|666969|624641|592663|664761|669016|805249,663538|608324|673548|664023|683737|621020|665804|691718|807713
823561,2026-04-15,Yankee Stadium,New York Yankees,Los Angeles Angels,147,108,5,4,True,1.02,1.13,55,open,1.1417544985251071,1.336711497293927,7.344841522145783,87.3,4.597560975609756,0.23587748808522568,0.10181124594497178,0.15637970433241616,0.7129756097560975,4.654761904761905,0.2361906562927743,0.09958306317988617,0.15094299368492917,0.7074523809523809,661563,Luis Gil,5.063768115942029,6.352941176470588,4.1775362318840585,5.119565217391305,1.4891304347826086,686799,Jack Kochanowicz,3.8285245901639344,6.862758620689655,4.817049180327869,3.756393442622951,0.4918032786885246,3.104357912178956,2.4885593298352204,4.444132231404959,4.2117355371900835,4.618421052631579,0.7135,4.486842105263158,0.6981052631578948,3.6928294573643408,4.712196905081028,5.063768115942029,3.8285245901639344,100.0,100.0,0.31076114381833475,0.30573211584179816,0.2836829268292683,0.2836666666666667,0.7272351219512195,0.7216014285714286,3.5823748102139406,2.7296446541383443,0.8411675329868054,-0.46480331262939956,0.34673882224645586,0.3158675392670157,11.595201744820063,9.437068062827226,4.963191489361702,4.345384615384615,1.9009,0.7202964091045316,0.7220870179362066,0.31372499539648485,0.3126874617996083,0.23182109610390345,0.22600647532658127,0.09815035953839388,0.0978378197598048,0.33501981261639646,0.3006869256129425,663757|700250|592450|641355|519317|665862|669224|676609|641857,687263|545361|694384|666176|660162|672724|666139|681351|624428
824936,2026-04-15,Truist Park,Atlanta Braves,Miami Marlins,144,146,6,3,True,1.02,1.06,1057,open,1.1134577098146667,1.271274128732697,7.328500008542514,81.2,4.916666666666666,0.21326934295923577,0.08840607452782032,0.15720808871493802,0.737,4.583333333333333,0.21513472160023883,0.08485408269891029,0.1481340763255657,0.7216190476190476,693821,Bryce Elder,3.39325231851615,8.250170493293929,2.823792772625519,2.4939238887112247,0.8020466901183243,663978,Chris Paddack,4.545300462249615,8.610624315443593,3.1240369799691834,5.442989214175655,1.5693374422187982,2.9860472170264396,3.537237753399727,3.9120658403958264,3.8386959290648113,4.961538461538462,0.7336410256410255,4.679487179487179,0.7203589743589742,3.2465626652564783,4.297767100056529,3.39325231851615,4.545300462249615,100.0,100.0,0.3232037118063152,0.31152970592625767,0.3035,0.30066666666666664,0.75174,0.7360514285714286,2.448635506418749,3.349886440677966,-0.5263225475089888,2.0894094446221083,0.33910792492179354,0.3116267916207277,9.876225234619396,6.8775633958103635,3.4256521739130434,4.2739864864864865,1.5429,0.7415476192199247,0.7265340372464908,0.32200991029547904,0.31293579674569877,0.21740134662227334,0.2171979214066898,0.08796768544557972,0.08570889461973502,0.33929964435724963,0.307202740166784,660670|686948|621566|663586|645277|573262|642086|643289|671739,805300|669364|672640|689414|681393|683357|681715|688363|691277
824615,2026-04-15,Rate Field,Chicago White Sox,Tampa Bay Rays,145,139,3,8,True,1.01,1.07,595,open,0.9619695060701898,0.9199971344065402,-3.4049287480466006,69.6,3.939024390243902,0.24597391008753294,0.08854210928868872,0.1353369894645692,0.6833170731707318,4.5625,0.20997431506849315,0.08266267123287671,0.13927023121387283,0.7132499999999999,680732,Sean Burke,2.7714285714285714,8.941558441558442,2.4250000000000003,4.001785714285714,0.5357142857142857,669947,Jesse Scholtens,3.5744136460554365,8.176339285714285,2.8773987206823026,3.3582089552238803,0.8955223880597014,4.680807547667745,4.086606848320908,4.582694805194805,4.152832792207792,3.9868421052631584,0.6782631578947369,4.3108108108108105,0.7115675675675676,3.6418376449598573,4.083737568595134,2.7714285714285714,3.5744136460554365,100.0,99.99999999999999,0.29025962437324726,0.30830907534246577,0.279,0.29837499999999995,0.6901502439024391,0.7203824999999999,1.9767214285714283,2.442457870924125,0.5808154350200216,0.5607142857142859,0.32413444027852173,0.30629180327868855,9.62560257096947,5.235300546448087,3.7819607843137257,4.169180327868853,1.4889,0.693505222786726,0.7314239074549709,0.30056327152122425,0.3154028126891325,0.24077876550674543,0.21020596014553114,0.0911016191613016,0.08597558730865346,0.30432850521843796,0.3149425490425216,643217|808959|678246|695657|803011|695020|671976|624512|682668,802415|691406|666018|650490|641584|656775|680700|676439|670764
823803,2026-04-15,American Family Field,Milwaukee Brewers,Toronto Blue Jays,158,141,2,1,True,1.01,1.07,635,retractable,0.9943996596843258,1.017941072872796,3.0310889132455356,67.7,4.8125,0.2225957401032702,0.101532917383821,0.15045362903225806,0.715125,4.2375,0.20856925087108014,0.0877504355400697,0.1435546875,0.710625,694477,Chad Patrick,4.168236553385068,5.924447174447174,3.4265453572384263,2.5962001605565965,0.9625367942199625,656302,Dylan Cease,2.551243201243201,14.627494456762749,4.5301087801087805,3.328671328671329,0.5128205128205129,4.186762101534828,3.8772530499803226,4.722539949537428,3.758322501720315,4.418918918918919,0.7044324324324324,4.148648648648648,0.7076756756756757,4.384158415841584,5.118016464959188,4.168236553385068,2.551243201243201,100.0,100.0,0.31451914802065406,0.30838850174216026,0.29162499999999997,0.28825,0.7222762500000001,0.7177312499999999,2.9620531007492636,1.8244577942890443,1.4838286713286708,1.6412998394434033,0.3146970198675497,0.3106680828465215,7.297019867549668,7.184599044078599,4.384014084507042,3.5801265822784814,1.594,0.7361158153320301,0.720439027112829,0.31991878766822784,0.31303611659097885,0.2203658358611616,0.20795271919572458,0.09915695303657594,0.08350068020908642,0.3214040609398676,0.31408199255295705,686217|661388|668930|596142|641343|663604|669003|687401|666152,664770|662139|665489|660821|672960|676391|665926|672820|678218
824209,2026-04-15,Daikin Park,Houston Astros,Colorado Rockies,117,115,3,1,True,1.01,1.05,50,retractable,1.073521438607523,1.214430095774243,8.379538022182524,76.7,4.94047619047619,0.21165242315537736,0.09722954913132165,0.15778388278388278,0.7365952380952381,4.329268292682927,0.24362527716186255,0.07942227149544223,0.1450404995701163,0.7102439024390244,681293,Spencer Arrighetti,4.1,8.7,3.2,4.5,1.2,500779,Jose Quintana,4.332998885172798,6.159502262443439,4.606465997770346,4.404682274247492,0.8695652173913043,6.363630587816717,5.103329182444281,4.284118073934944,4.523041350066878,4.881578947368421,0.7439473684210527,4.486842105263158,0.7176052631578949,6.397832953149676,4.406409266409266,4.1,4.332998885172798,100.0,100.0,0.325095132587747,0.30301018313213435,0.3043095238095238,0.30046341463414633,0.7439611904761905,0.7173463414634146,2.9119999999999995,3.1916663454902583,0.5357939162286982,-0.17073170731707332,0.33349050795279633,0.3138785907859078,8.709081580297589,7.515121951219512,4.815657370517928,4.657058823529411,1.9284,0.7560914288497483,0.717959705774836,0.3248318771327173,0.311027669734941,0.2136152850303791,0.23759042172927167,0.0942547458210327,0.08021043953758533,0.32568752193084366,0.31760571174421204,621043|670541|670623|572233|701358|673237|694388|669397|694728,666397|666160|696100|687859|681198|678662|650489|664983|687597
823314,2026-04-15,Petco Park,San Diego Padres,Seattle Mariners,135,136,7,6,True,0.96,0.92,13,open,0.9563410731624475,0.9106574681884735,-1.957025226300693,65.2,4.548780487804878,0.21524390243902441,0.09085365853658538,0.15354767184035478,0.7145365853658536,4.321428571428571,0.23527642005480265,0.09843645856476338,0.1434491518126238,0.6965238095238095,681190,Randy Vásquez,3.0934992865070554,9.504380053908354,2.5260821309655936,2.4815284604407797,0.7995877596321547,676106,Emerson Hancock,3.045080862533693,9.488483214898308,2.2745956873315363,3.136960916442048,0.817722371967655,3.4978648446674496,3.037418597202947,3.067753187232144,2.923583489934701,4.723684210526316,0.7241052631578948,4.197368421052632,0.6875,3.3947873361048932,3.1107870713903605,3.0934992865070554,3.045080862533693,100.0,100.0,0.30774146341463415,0.3013117455380286,0.2821219512195122,0.28164285714285714,0.6859551219512194,0.6686628571428571,2.154695907797081,2.1758216816777334,1.4118195713628299,1.8399001109877915,0.3187072899276572,0.32467923526287845,8.470450751252088,8.803770578863515,4.370836012861736,3.9066990291262136,2.1139,0.7113415504985144,0.706858087486599,0.31015611837695295,0.3059320466178325,0.21308144034959625,0.2314784468716179,0.09151102578589372,0.09140818844555032,0.29431272550069226,0.3031229934917366,657656|701538|593428|592518|657757|592206|664034|630105|666023,680977|663728|677594|647304|668227|670042|686527|702284|660844
